"No.","Time","Source","Destination","Protocol","Length","Info"
"41247","108.874938","192.168.0.111","184.162.145.57","UDP","1082","14475  >  12136 Len=1040"
"41248","108.874950","192.168.0.111","184.162.145.57","UDP","1082","14475  >  12136 Len=1040"
"41249","108.885837","192.168.0.111","184.162.145.57","UDP","1082","14475  >  12136 Len=1040"
"41250","108.885881","192.168.0.111","184.162.145.57","UDP","1082","14475  >  12136 Len=1040"
"41251","108.885896","192.168.0.111","184.162.145.57","UDP","1082","14475  >  12136 Len=1040"
"41252","108.885908","192.168.0.111","184.162.145.57","UDP","293","14475  >  12136 Len=251"
"41253","108.885918","192.168.0.111","184.162.145.57","UDP","296","14475  >  12136 Len=254"
"41254","108.885928","192.168.0.111","184.162.145.57","UDP","297","14475  >  12136 Len=255"
"41255","108.885942","192.168.0.111","184.162.145.57","UDP","296","14475  >  12136 Len=254"
"41256","108.885954","192.168.0.111","184.162.145.57","UDP","297","14475  >  12136 Len=255"
"41257","108.885964","192.168.0.111","184.162.145.57","UDP","296","14475  >  12136 Len=254"
"41258","108.885974","192.168.0.111","184.162.145.57","UDP","297","14475  >  12136 Len=255"
"41259","108.885987","192.168.0.111","184.162.145.57","UDP","175","14475  >  12136 Len=133"
"41260","108.906599","192.168.0.111","184.162.145.57","UDP","1292","14475  >  12136 Len=1250"
"41261","108.906635","192.168.0.111","184.162.145.57","UDP","1292","14475  >  12136 Len=1250"
"41262","108.906667","192.168.0.111","184.162.145.57","UDP","1292","14475  >  12136 Len=1250"
"41263","108.906680","192.168.0.111","184.162.145.57","UDP","1292","14475  >  12136 Len=1250"
"41264","108.906693","192.168.0.111","184.162.145.57","UDP","1292","14475  >  12136 Len=1250"
"41265","108.906706","192.168.0.111","184.162.145.57","UDP","313","14475  >  12136 Len=271"
"41266","108.917702","192.168.0.111","184.162.145.57","UDP","1291","14475  >  12136 Len=1249"
"41267","108.917807","192.168.0.111","184.162.145.57","UDP","1291","14475  >  12136 Len=1249"
"41268","108.917838","192.168.0.111","184.162.145.57","UDP","1291","14475  >  12136 Len=1249"
"41269","108.917877","192.168.0.111","184.162.145.57","UDP","1291","14475  >  12136 Len=1249"
"41270","108.917901","192.168.0.111","184.162.145.57","UDP","1291","14475  >  12136 Len=1249"
"41271","108.917934","192.168.0.111","184.162.145.57","UDP","1291","14475  >  12136 Len=1249"
"41272","108.926012","184.162.145.57","192.168.0.111","UDP","129","12136  >  14475 Len=87"
"41273","108.926169","192.168.0.111","184.162.145.57","UDP","309","14475  >  12136 Len=267"
"41274","108.927819","184.162.145.57","192.168.0.111","UDP","847","12136  >  14475 Len=805"
"41275","108.927924","184.162.145.57","192.168.0.111","UDP","846","12136  >  14475 Len=804"
"41276","108.928643","184.162.145.57","192.168.0.111","UDP","846","12136  >  14475 Len=804"
"41277","108.929455","184.162.145.57","192.168.0.111","UDP","846","12136  >  14475 Len=804"
"41278","108.929645","184.162.145.57","192.168.0.111","UDP","846","12136  >  14475 Len=804"
"41279","108.929645","184.162.145.57","192.168.0.111","UDP","98","12136  >  14475 Len=56"
"41280","108.929645","184.162.145.57","192.168.0.111","UDP","132","12136  >  14475 Len=90"
"41281","108.935965","184.162.145.57","192.168.0.111","UDP","837","12136  >  14475 Len=795"
"41282","108.936031","184.162.145.57","192.168.0.111","UDP","837","12136  >  14475 Len=795"
"41283","108.936360","184.162.145.57","192.168.0.111","UDP","837","12136  >  14475 Len=795"
"41284","108.936534","184.162.145.57","192.168.0.111","UDP","837","12136  >  14475 Len=795"
"41285","108.945669","184.162.145.57","192.168.0.111","UDP","837","12136  >  14475 Len=795"
"41286","108.946304","192.168.0.111","184.162.145.57","UDP","156","14475  >  12136 Len=114"
"41287","108.955248","184.162.145.57","192.168.0.111","UDP","130","12136  >  14475 Len=88"
"41288","108.965369","192.168.0.111","184.162.145.57","UDP","155","14475  >  12136 Len=113"
"41289","108.972464","184.162.145.57","192.168.0.111","UDP","128","12136  >  14475 Len=86"
"41290","108.974480","192.168.0.111","184.162.145.57","UDP","1043","14475  >  12136 Len=1001"
"41291","108.974532","192.168.0.111","184.162.145.57","UDP","1043","14475  >  12136 Len=1001"
"41292","108.974552","192.168.0.111","184.162.145.57","UDP","1043","14475  >  12136 Len=1001"
"41293","108.974568","192.168.0.111","184.162.145.57","UDP","1042","14475  >  12136 Len=1000"
"41294","108.974582","192.168.0.111","184.162.145.57","UDP","1042","14475  >  12136 Len=1000"
"41295","108.974595","192.168.0.111","184.162.145.57","UDP","1042","14475  >  12136 Len=1000"
"41296","108.984832","192.168.0.111","184.162.145.57","UDP","1042","14475  >  12136 Len=1000"
"41297","108.984869","192.168.0.111","184.162.145.57","UDP","1042","14475  >  12136 Len=1000"
"41298","108.984933","192.168.0.111","184.162.145.57","UDP","1042","14475  >  12136 Len=1000"
"41299","108.984946","192.168.0.111","184.162.145.57","UDP","1042","14475  >  12136 Len=1000"
"41300","108.984964","192.168.0.111","184.162.145.57","UDP","1042","14475  >  12136 Len=1000"
"41301","108.984975","192.168.0.111","184.162.145.57","UDP","1042","14475  >  12136 Len=1000"
"41302","108.984986","192.168.0.111","184.162.145.57","UDP","1042","14475  >  12136 Len=1000"
"41303","108.984997","192.168.0.111","184.162.145.57","UDP","147","14475  >  12136 Len=105"
"41304","108.994178","184.162.145.57","192.168.0.111","UDP","795","12136  >  14475 Len=753"
"41305","108.994366","184.162.145.57","192.168.0.111","UDP","794","12136  >  14475 Len=752"
"41306","108.994565","192.168.0.111","184.162.145.57","UDP","1042","14475  >  12136 Len=1000"
"41307","108.994650","192.168.0.111","184.162.145.57","UDP","1042","14475  >  12136 Len=1000"
"41308","108.994680","192.168.0.111","184.162.145.57","UDP","1042","14475  >  12136 Len=1000"
"41309","108.994719","192.168.0.111","184.162.145.57","UDP","1042","14475  >  12136 Len=1000"
"41310","108.994731","192.168.0.111","184.162.145.57","UDP","297","14475  >  12136 Len=255"
"41311","108.994940","184.162.145.57","192.168.0.111","UDP","794","12136  >  14475 Len=752"
"41312","108.995111","184.162.145.57","192.168.0.111","UDP","794","12136  >  14475 Len=752"
"41313","108.995111","184.162.145.57","192.168.0.111","UDP","131","12136  >  14475 Len=89"
"41314","109.004723","192.168.0.111","184.162.145.57","UDP","156","14475  >  12136 Len=114"
"41315","109.017701","184.162.145.57","192.168.0.111","UDP","794","12136  >  14475 Len=752"
"41316","109.017701","184.162.145.57","192.168.0.111","UDP","130","12136  >  14475 Len=88"
"41317","109.018596","184.162.145.57","192.168.0.111","UDP","731","12136  >  14475 Len=689"
"41318","109.018696","192.168.0.111","184.162.145.57","UDP","162","14475  >  12136 Len=120"
"41319","109.018740","184.162.145.57","192.168.0.111","UDP","731","12136  >  14475 Len=689"
"41320","109.018982","184.162.145.57","192.168.0.111","UDP","731","12136  >  14475 Len=689"
"41321","109.019051","184.162.145.57","192.168.0.111","UDP","731","12136  >  14475 Len=689"
"41322","109.019895","184.162.145.57","192.168.0.111","UDP","731","12136  >  14475 Len=689"
"41323","109.019895","184.162.145.57","192.168.0.111","UDP","129","12136  >  14475 Len=87"
"41324","109.021109","192.168.0.111","184.162.145.57","UDP","186","14475  >  12136 Len=144"
"41325","109.025844","184.162.145.57","192.168.0.111","UDP","766","12136  >  14475 Len=724"
"41326","109.026026","192.168.0.111","184.162.145.57","UDP","1266","14475  >  12136 Len=1224"
"41327","109.036616","192.168.0.111","184.162.145.57","UDP","1266","14475  >  12136 Len=1224"
"41328","109.036663","192.168.0.111","184.162.145.57","UDP","1266","14475  >  12136 Len=1224"
"41329","109.036694","192.168.0.111","184.162.145.57","UDP","1266","14475  >  12136 Len=1224"
"41330","109.036706","192.168.0.111","184.162.145.57","UDP","1265","14475  >  12136 Len=1223"
"41331","109.036718","192.168.0.111","184.162.145.57","UDP","1265","14475  >  12136 Len=1223"
"41332","109.036728","192.168.0.111","184.162.145.57","UDP","1265","14475  >  12136 Len=1223"
"41333","109.036737","192.168.0.111","184.162.145.57","UDP","1265","14475  >  12136 Len=1223"
"41334","109.036747","192.168.0.111","184.162.145.57","UDP","1265","14475  >  12136 Len=1223"
"41335","109.046782","192.168.0.111","184.162.145.57","UDP","1265","14475  >  12136 Len=1223"
"41336","109.046838","192.168.0.111","184.162.145.57","UDP","1265","14475  >  12136 Len=1223"
"41337","109.046850","192.168.0.111","184.162.145.57","UDP","303","14475  >  12136 Len=261"
"41338","109.057597","184.162.145.57","192.168.0.111","UDP","766","12136  >  14475 Len=724"
"41339","109.057597","184.162.145.57","192.168.0.111","UDP","766","12136  >  14475 Len=724"
"41340","109.057662","192.168.0.111","184.162.145.57","UDP","1265","14475  >  12136 Len=1223"
"41341","109.057721","184.162.145.57","192.168.0.111","UDP","766","12136  >  14475 Len=724"
"41342","109.057760","192.168.0.111","184.162.145.57","UDP","1265","14475  >  12136 Len=1223"
"41343","109.057788","192.168.0.111","184.162.145.57","UDP","1265","14475  >  12136 Len=1223"
"41344","109.057826","192.168.0.111","184.162.145.57","UDP","1265","14475  >  12136 Len=1223"
"41345","109.057839","192.168.0.111","184.162.145.57","UDP","1265","14475  >  12136 Len=1223"
"41346","109.057867","184.162.145.57","192.168.0.111","UDP","765","12136  >  14475 Len=723"
"41347","109.057867","184.162.145.57","192.168.0.111","UDP","134","12136  >  14475 Len=92"
"41348","109.057909","192.168.0.111","184.162.145.57","UDP","1265","14475  >  12136 Len=1223"
"41349","109.066776","184.162.145.57","192.168.0.111","UDP","134","12136  >  14475 Len=92"
"41350","109.066975","192.168.0.111","184.162.145.57","UDP","1265","14475  >  12136 Len=1223"
"41351","109.067000","192.168.0.111","184.162.145.57","UDP","1265","14475  >  12136 Len=1223"
"41352","109.067035","192.168.0.111","184.162.145.57","UDP","318","14475  >  12136 Len=276"
"41353","109.078889","184.162.145.57","192.168.0.111","UDP","688","12136  >  14475 Len=646"
"41354","109.089782","184.162.145.57","192.168.0.111","UDP","688","12136  >  14475 Len=646"
"41355","109.089782","184.162.145.57","192.168.0.111","UDP","128","12136  >  14475 Len=86"
"41356","109.089815","184.162.145.57","192.168.0.111","UDP","688","12136  >  14475 Len=646"
"41358","109.089865","184.162.145.57","192.168.0.111","UDP","688","12136  >  14475 Len=646"
"41359","109.089865","184.162.145.57","192.168.0.111","UDP","687","12136  >  14475 Len=645"
"41360","109.089890","192.168.0.111","184.162.145.57","UDP","310","14475  >  12136 Len=268"
"41361","109.089926","192.168.0.111","184.162.145.57","UDP","1092","14475  >  12136 Len=1050"
"41362","109.090884","184.162.145.57","192.168.0.111","UDP","138","12136  >  14475 Len=96"
"41363","109.090902","184.162.145.57","192.168.0.111","UDP","1126","12136  >  14475 Len=1084"
"41364","109.091089","192.168.0.111","184.162.145.57","UDP","1092","14475  >  12136 Len=1050"
"41365","109.091167","192.168.0.111","184.162.145.57","UDP","1092","14475  >  12136 Len=1050"
"41366","109.091183","192.168.0.111","184.162.145.57","UDP","1092","14475  >  12136 Len=1050"
"41367","109.091195","192.168.0.111","184.162.145.57","UDP","1092","14475  >  12136 Len=1050"
"41368","109.091206","192.168.0.111","184.162.145.57","UDP","1092","14475  >  12136 Len=1050"
"41369","109.101837","192.168.0.111","184.162.145.57","UDP","1092","14475  >  12136 Len=1050"
"41370","109.101886","192.168.0.111","184.162.145.57","UDP","1092","14475  >  12136 Len=1050"
"41371","109.101923","192.168.0.111","184.162.145.57","UDP","1092","14475  >  12136 Len=1050"
"41372","109.101932","192.168.0.111","184.162.145.57","UDP","1092","14475  >  12136 Len=1050"
"41373","109.101945","192.168.0.111","184.162.145.57","UDP","1092","14475  >  12136 Len=1050"
"41374","109.101954","192.168.0.111","184.162.145.57","UDP","1091","14475  >  12136 Len=1049"
"41375","109.101963","192.168.0.111","184.162.145.57","UDP","1091","14475  >  12136 Len=1049"
"41376","109.101972","192.168.0.111","184.162.145.57","UDP","317","14475  >  12136 Len=275"
"41377","109.112697","192.168.0.111","184.162.145.57","UDP","1091","14475  >  12136 Len=1049"
"41378","109.112752","192.168.0.111","184.162.145.57","UDP","1091","14475  >  12136 Len=1049"
"41379","109.112767","192.168.0.111","184.162.145.57","UDP","1091","14475  >  12136 Len=1049"
"41380","109.112781","192.168.0.111","184.162.145.57","UDP","1091","14475  >  12136 Len=1049"
"41381","109.112794","192.168.0.111","184.162.145.57","UDP","1091","14475  >  12136 Len=1049"
"41382","109.112808","192.168.0.111","184.162.145.57","UDP","1091","14475  >  12136 Len=1049"
"41383","109.112819","192.168.0.111","184.162.145.57","UDP","1091","14475  >  12136 Len=1049"
"41384","109.123645","192.168.0.111","184.162.145.57","UDP","1091","14475  >  12136 Len=1049"
"41385","109.123772","192.168.0.111","184.162.145.57","UDP","1091","14475  >  12136 Len=1049"
"41386","109.123815","192.168.0.111","184.162.145.57","UDP","1091","14475  >  12136 Len=1049"
"41387","109.123829","192.168.0.111","184.162.145.57","UDP","293","14475  >  12136 Len=251"
"41388","109.123846","192.168.0.111","184.162.145.57","UDP","328","14475  >  12136 Len=286"
"41389","109.136740","184.162.145.57","192.168.0.111","UDP","1125","12136  >  14475 Len=1083"
"41390","109.136913","184.162.145.57","192.168.0.111","UDP","1125","12136  >  14475 Len=1083"
"41391","109.137498","184.162.145.57","192.168.0.111","UDP","1125","12136  >  14475 Len=1083"
"41392","109.137696","184.162.145.57","192.168.0.111","UDP","1125","12136  >  14475 Len=1083"
"41393","109.137696","184.162.145.57","192.168.0.111","UDP","134","12136  >  14475 Len=92"
"41394","109.138120","184.162.145.57","192.168.0.111","UDP","916","12136  >  14475 Len=874"
"41395","109.138640","184.162.145.57","192.168.0.111","UDP","916","12136  >  14475 Len=874"
"41396","109.138853","184.162.145.57","192.168.0.111","UDP","916","12136  >  14475 Len=874"
"41397","109.138853","184.162.145.57","192.168.0.111","UDP","220","12136  >  14475 Len=178"
"41398","109.146678","184.162.145.57","192.168.0.111","UDP","133","12136  >  14475 Len=91"
"41399","109.146760","192.168.0.111","184.162.145.57","UDP","317","14475  >  12136 Len=275"
"41400","109.146943","184.162.145.57","192.168.0.111","UDP","916","12136  >  14475 Len=874"
"41401","109.147128","184.162.145.57","192.168.0.111","UDP","916","12136  >  14475 Len=874"
"41402","109.156664","192.168.0.111","184.162.145.57","UDP","296","14475  >  12136 Len=254"
"41403","109.156721","192.168.0.111","184.162.145.57","UDP","1238","14475  >  12136 Len=1196"
"41404","109.156761","192.168.0.111","184.162.145.57","UDP","1238","14475  >  12136 Len=1196"
"41405","109.156777","192.168.0.111","184.162.145.57","UDP","1238","14475  >  12136 Len=1196"
"41406","109.166898","192.168.0.111","184.162.145.57","UDP","1238","14475  >  12136 Len=1196"
"41407","109.166975","192.168.0.111","184.162.145.57","UDP","1238","14475  >  12136 Len=1196"
"41408","109.167013","192.168.0.111","184.162.145.57","UDP","1238","14475  >  12136 Len=1196"
"41409","109.167025","192.168.0.111","184.162.145.57","UDP","280","14475  >  12136 Len=238"
"41410","109.167161","184.162.145.57","192.168.0.111","UDP","137","12136  >  14475 Len=95"
"41411","109.167435","184.162.145.57","192.168.0.111","UDP","1076","12136  >  14475 Len=1034"
"41413","109.177738","192.168.0.111","184.162.145.57","UDP","1238","14475  >  12136 Len=1196"
"41414","109.177847","192.168.0.111","184.162.145.57","UDP","1238","14475  >  12136 Len=1196"
"41415","109.177908","192.168.0.111","184.162.145.57","UDP","1238","14475  >  12136 Len=1196"
"41416","109.177923","192.168.0.111","184.162.145.57","UDP","1238","14475  >  12136 Len=1196"
"41417","109.177945","192.168.0.111","184.162.145.57","UDP","1238","14475  >  12136 Len=1196"
"41418","109.177960","192.168.0.111","184.162.145.57","UDP","1238","14475  >  12136 Len=1196"
"41419","109.177975","192.168.0.111","184.162.145.57","UDP","1238","14475  >  12136 Len=1196"
"41420","109.178005","192.168.0.111","184.162.145.57","UDP","1237","14475  >  12136 Len=1195"
"41421","109.178019","192.168.0.111","184.162.145.57","UDP","1237","14475  >  12136 Len=1195"
"41422","109.178051","192.168.0.111","184.162.145.57","UDP","1237","14475  >  12136 Len=1195"
"41423","109.178064","192.168.0.111","184.162.145.57","UDP","1237","14475  >  12136 Len=1195"
"41424","109.178077","192.168.0.111","184.162.145.57","UDP","1237","14475  >  12136 Len=1195"
"41425","109.187945","192.168.0.111","184.162.145.57","UDP","284","14475  >  12136 Len=242"
"41426","109.190491","184.162.145.57","192.168.0.111","UDP","1076","12136  >  14475 Len=1034"
"41427","109.190775","184.162.145.57","192.168.0.111","UDP","1076","12136  >  14475 Len=1034"
"41428","109.190975","184.162.145.57","192.168.0.111","UDP","1075","12136  >  14475 Len=1033"
"41429","109.191229","184.162.145.57","192.168.0.111","UDP","1075","12136  >  14475 Len=1033"
"41430","109.191229","184.162.145.57","192.168.0.111","UDP","127","12136  >  14475 Len=85"
"41431","109.201010","192.168.0.111","184.162.145.57","UDP","297","14475  >  12136 Len=255"
"41432","109.201037","192.168.0.111","184.162.145.57","UDP","291","14475  >  12136 Len=249"
"41433","109.203546","184.162.145.57","192.168.0.111","UDP","132","12136  >  14475 Len=90"
"41434","109.216298","184.162.145.57","192.168.0.111","UDP","1126","12136  >  14475 Len=1084"
"41435","109.216458","184.162.145.57","192.168.0.111","UDP","1126","12136  >  14475 Len=1084"
"41436","109.216686","184.162.145.57","192.168.0.111","UDP","1126","12136  >  14475 Len=1084"
"41437","109.217447","184.162.145.57","192.168.0.111","UDP","1125","12136  >  14475 Len=1083"
"41438","109.217683","184.162.145.57","192.168.0.111","UDP","1125","12136  >  14475 Len=1083"
"41439","109.229112","192.168.0.111","184.162.145.57","UDP","302","14475  >  12136 Len=260"
"41440","109.229966","184.162.145.57","192.168.0.111","UDP","130","12136  >  14475 Len=88"
"41441","109.240409","192.168.0.111","184.162.145.57","UDP","289","14475  >  12136 Len=247"
"41442","109.244285","184.162.145.57","192.168.0.111","UDP","1177","12136  >  14475 Len=1135"
"41443","109.244477","184.162.145.57","192.168.0.111","UDP","1177","12136  >  14475 Len=1135"
"41444","109.244686","184.162.145.57","192.168.0.111","UDP","1177","12136  >  14475 Len=1135"
"41445","109.244686","184.162.145.57","192.168.0.111","UDP","1177","12136  >  14475 Len=1135"
"41446","109.244686","184.162.145.57","192.168.0.111","UDP","1176","12136  >  14475 Len=1134"
"41447","109.244686","184.162.145.57","192.168.0.111","UDP","128","12136  >  14475 Len=86"
"41448","109.266368","192.168.0.111","184.162.145.57","UDP","292","14475  >  12136 Len=250"
"41449","109.274733","184.162.145.57","192.168.0.111","UDP","1176","12136  >  14475 Len=1134"
"41450","109.274901","184.162.145.57","192.168.0.111","UDP","1176","12136  >  14475 Len=1134"
"41451","109.274901","184.162.145.57","192.168.0.111","UDP","1176","12136  >  14475 Len=1134"
"41452","109.274901","184.162.145.57","192.168.0.111","UDP","132","12136  >  14475 Len=90"
"41453","109.284986","184.162.145.57","192.168.0.111","UDP","130","12136  >  14475 Len=88"
"41454","109.285151","192.168.0.111","184.162.145.57","UDP","296","14475  >  12136 Len=254"
"41455","109.285192","184.162.145.57","192.168.0.111","UDP","980","12136  >  14475 Len=938"
"41456","109.285196","192.168.0.111","184.162.145.57","UDP","182","14475  >  12136 Len=140"
"41457","109.307250","192.168.0.111","184.162.145.57","UDP","1235","14475  >  12136 Len=1193"
"41458","109.307352","192.168.0.111","184.162.145.57","UDP","177","14475  >  12136 Len=135"
"41459","109.317670","192.168.0.111","184.162.145.57","UDP","1235","14475  >  12136 Len=1193"
"41460","109.317774","192.168.0.111","184.162.145.57","UDP","1235","14475  >  12136 Len=1193"
"41461","109.317818","192.168.0.111","184.162.145.57","UDP","1235","14475  >  12136 Len=1193"
"41462","109.317850","192.168.0.111","184.162.145.57","UDP","1235","14475  >  12136 Len=1193"
"41463","109.317882","192.168.0.111","184.162.145.57","UDP","1235","14475  >  12136 Len=1193"
"41464","109.317902","192.168.0.111","184.162.145.57","UDP","1235","14475  >  12136 Len=1193"
"41465","109.317915","192.168.0.111","184.162.145.57","UDP","297","14475  >  12136 Len=255"
"41466","109.317928","192.168.0.111","184.162.145.57","UDP","1235","14475  >  12136 Len=1193"
"41467","109.317991","192.168.0.111","184.162.145.57","UDP","1235","14475  >  12136 Len=1193"
"41468","109.328267","192.168.0.111","184.162.145.57","UDP","1235","14475  >  12136 Len=1193"
"41469","109.328339","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"41470","109.328357","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"41471","109.328376","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"41472","109.328388","192.168.0.111","184.162.145.57","UDP","186","14475  >  12136 Len=144"
"41473","109.339171","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"41474","109.339201","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"41475","109.339236","192.168.0.111","184.162.145.57","UDP","186","14475  >  12136 Len=144"
"41476","109.346181","184.162.145.57","192.168.0.111","UDP","980","12136  >  14475 Len=938"
"41477","109.346452","184.162.145.57","192.168.0.111","UDP","980","12136  >  14475 Len=938"
"41478","109.346526","192.168.0.111","184.162.145.57","UDP","162","14475  >  12136 Len=120"
"41479","109.346640","184.162.145.57","192.168.0.111","UDP","980","12136  >  14475 Len=938"
"41480","109.346853","184.162.145.57","192.168.0.111","UDP","980","12136  >  14475 Len=938"
"41481","109.346853","184.162.145.57","192.168.0.111","UDP","131","12136  >  14475 Len=89"
"41482","109.348185","184.162.145.57","192.168.0.111","UDP","1103","12136  >  14475 Len=1061"
"41483","109.348387","184.162.145.57","192.168.0.111","UDP","1103","12136  >  14475 Len=1061"
"41484","109.348387","184.162.145.57","192.168.0.111","UDP","133","12136  >  14475 Len=91"
"41485","109.349683","184.162.145.57","192.168.0.111","UDP","1103","12136  >  14475 Len=1061"
"41486","109.349888","184.162.145.57","192.168.0.111","UDP","1103","12136  >  14475 Len=1061"
"41487","109.349888","184.162.145.57","192.168.0.111","UDP","1103","12136  >  14475 Len=1061"
"41488","109.353475","184.162.145.57","192.168.0.111","UDP","1192","12136  >  14475 Len=1150"
"41489","109.353602","192.168.0.111","184.162.145.57","UDP","296","14475  >  12136 Len=254"
"41490","109.353730","184.162.145.57","192.168.0.111","UDP","1192","12136  >  14475 Len=1150"
"41491","109.357685","184.162.145.57","192.168.0.111","UDP","1191","12136  >  14475 Len=1149"
"41492","109.358698","184.162.145.57","192.168.0.111","UDP","1191","12136  >  14475 Len=1149"
"41493","109.358946","184.162.145.57","192.168.0.111","UDP","1191","12136  >  14475 Len=1149"
"41494","109.358946","184.162.145.57","192.168.0.111","UDP","130","12136  >  14475 Len=88"
"41495","109.358946","184.162.145.57","192.168.0.111","UDP","130","12136  >  14475 Len=88"
"41496","109.359445","192.168.0.111","184.162.145.57","UDP","187","14475  >  12136 Len=145"
"41497","109.379717","184.162.145.57","192.168.0.111","UDP","1214","12136  >  14475 Len=1172"
"41498","109.379876","192.168.0.111","184.162.145.57","UDP","162","14475  >  12136 Len=120"
"41499","109.380002","184.162.145.57","192.168.0.111","UDP","1214","12136  >  14475 Len=1172"
"41500","109.380002","184.162.145.57","192.168.0.111","UDP","1213","12136  >  14475 Len=1171"
"41501","109.389974","184.162.145.57","192.168.0.111","UDP","131","12136  >  14475 Len=89"
"41503","109.390236","184.162.145.57","192.168.0.111","UDP","1213","12136  >  14475 Len=1171"
"41504","109.390476","184.162.145.57","192.168.0.111","UDP","1213","12136  >  14475 Len=1171"
"41505","109.401130","192.168.0.111","184.162.145.57","UDP","162","14475  >  12136 Len=120"
"41506","109.402919","184.162.145.57","192.168.0.111","UDP","900","12136  >  14475 Len=858"
"41507","109.403123","184.162.145.57","192.168.0.111","UDP","900","12136  >  14475 Len=858"
"41508","109.403258","184.162.145.57","192.168.0.111","UDP","900","12136  >  14475 Len=858"
"41509","109.403570","184.162.145.57","192.168.0.111","UDP","899","12136  >  14475 Len=857"
"41510","109.403840","184.162.145.57","192.168.0.111","UDP","899","12136  >  14475 Len=857"
"41511","109.403840","184.162.145.57","192.168.0.111","UDP","130","12136  >  14475 Len=88"
"41514","109.426084","192.168.0.111","184.162.145.57","UDP","139","14475  >  12136 Len=97"
"41515","109.437102","192.168.0.111","184.162.145.57","UDP","1262","14475  >  12136 Len=1220"
"41516","109.437207","192.168.0.111","184.162.145.57","UDP","1262","14475  >  12136 Len=1220"
"41517","109.437224","192.168.0.111","184.162.145.57","UDP","1262","14475  >  12136 Len=1220"
"41518","109.437242","192.168.0.111","184.162.145.57","UDP","1262","14475  >  12136 Len=1220"
"41519","109.437254","192.168.0.111","184.162.145.57","UDP","1262","14475  >  12136 Len=1220"
"41520","109.437266","192.168.0.111","184.162.145.57","UDP","574","14475  >  12136 Len=532"
"41521","109.437291","192.168.0.111","184.162.145.57","UDP","1262","14475  >  12136 Len=1220"
"41522","109.437302","192.168.0.111","184.162.145.57","UDP","1261","14475  >  12136 Len=1219"
"41523","109.437312","192.168.0.111","184.162.145.57","UDP","1261","14475  >  12136 Len=1219"
"41524","109.437323","192.168.0.111","184.162.145.57","UDP","1261","14475  >  12136 Len=1219"
"41525","109.440028","184.162.145.57","192.168.0.111","UDP","128","12136  >  14475 Len=86"
"41526","109.440198","192.168.0.111","184.162.145.57","UDP","1261","14475  >  12136 Len=1219"
"41527","109.440275","192.168.0.111","184.162.145.57","UDP","1261","14475  >  12136 Len=1219"
"41528","109.440289","192.168.0.111","184.162.145.57","UDP","139","14475  >  12136 Len=97"
"41529","109.450998","184.162.145.57","192.168.0.111","UDP","130","12136  >  14475 Len=88"
"41530","109.451125","192.168.0.111","184.162.145.57","UDP","1261","14475  >  12136 Len=1219"
"41531","109.451142","184.162.145.57","192.168.0.111","UDP","897","12136  >  14475 Len=855"
"41532","109.451163","192.168.0.111","184.162.145.57","UDP","1261","14475  >  12136 Len=1219"
"41533","109.451185","192.168.0.111","184.162.145.57","UDP","1261","14475  >  12136 Len=1219"
"41534","109.451338","184.162.145.57","192.168.0.111","UDP","897","12136  >  14475 Len=855"
"41535","109.451596","184.162.145.57","192.168.0.111","UDP","897","12136  >  14475 Len=855"
"41536","109.453673","184.162.145.57","192.168.0.111","UDP","896","12136  >  14475 Len=854"
"41538","109.463490","184.162.145.57","192.168.0.111","UDP","896","12136  >  14475 Len=854"
"41539","109.463656","192.168.0.111","184.162.145.57","UDP","134","14475  >  12136 Len=92"
"41540","109.475303","184.162.145.57","192.168.0.111","UDP","213","12136  >  14475 Len=171"
"41541","109.475303","184.162.145.57","192.168.0.111","UDP","192","12136  >  14475 Len=150"
"41542","109.486080","192.168.0.111","184.162.145.57","UDP","332","14475  >  12136 Len=290"
"41543","109.486181","192.168.0.111","184.162.145.57","UDP","139","14475  >  12136 Len=97"
"41544","109.487132","184.162.145.57","192.168.0.111","UDP","893","12136  >  14475 Len=851"
"41545","109.487448","184.162.145.57","192.168.0.111","UDP","893","12136  >  14475 Len=851"
"41546","109.487540","184.162.145.57","192.168.0.111","UDP","893","12136  >  14475 Len=851"
"41547","109.487831","184.162.145.57","192.168.0.111","UDP","892","12136  >  14475 Len=850"
"41548","109.488069","184.162.145.57","192.168.0.111","UDP","892","12136  >  14475 Len=850"
"41549","109.488069","184.162.145.57","192.168.0.111","UDP","184","12136  >  14475 Len=142"
"41550","109.506862","184.162.145.57","192.168.0.111","UDP","849","12136  >  14475 Len=807"
"41551","109.506862","184.162.145.57","192.168.0.111","UDP","304","12136  >  14475 Len=262"
"41552","109.507088","184.162.145.57","192.168.0.111","UDP","849","12136  >  14475 Len=807"
"41553","109.507143","192.168.0.111","184.162.145.57","UDP","145","14475  >  12136 Len=103"
"41554","109.507291","184.162.145.57","192.168.0.111","UDP","849","12136  >  14475 Len=807"
"41555","109.507291","184.162.145.57","192.168.0.111","UDP","848","12136  >  14475 Len=806"
